CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Geography_Germany,Geography_Spain,IsActiveMember_1,Exited
0.05223880597014925,2.5,-0.25,0.3821819927009632,0.0,0.3135531669794437,0,0,1,0
0.8208955223880597,-0.6666666666666666,0.25,0.3462006589564871,0.0,-0.4682674426567462,0,0,0,0
0.5746268656716418,0.4166666666666667,0.5,-0.7614800323148149,1.0,-0.4261343728429221,0,1,0,1
0.15671641791044774,-0.25,0.75,-0.43120990026655337,0.0,-0.8090095517775561,0,0,0,1
1.007462686567164,0.4166666666666667,-0.75,-0.17795217394846807,1.0,-0.5683728055692805,1,0,1,0
0.19402985074626866,1.5,-0.25,0.25420943397054185,0.0,0.853079378179675,1,0,1,1
-0.1865671641791045,0.25,1.25,-0.7614800323148149,1.0,0.9615023762875132,0,1,1,0
-0.2537313432835821,0.4166666666666667,0.75,0.4416475823742614,1.0,-0.2390002859904932,1,0,1,0
-0.5447761194029851,-0.16666666666666666,-1.0,0.2529829783153552,1.0,-0.9310568269843912,0,1,1,1
-1.5970149253731345,1.8333333333333333,0.5,0.2350172636070377,0.0,-0.4942559616185765,1,0,0,1
0.44029850746268656,1.3333333333333333,0.0,0.20844254311827928,0.0,0.022712498496040682,1,0,0,0
-1.7985074626865671,1.4166666666666667,1.0,-0.7614800323148149,0.0,-0.2395909179786633,0,0,1,0
-1.1791044776119404,0.08333333333333333,0.5,0.6090294399496601,0.0,-0.6109559387876162,1,0,0,0
-0.3955223880597015,0.16666666666666666,-0.75,0.7190167766285419,1.0,0.7719397969048232,1,0,1,0
0.022388059701492536,0.0,0.5,0.11480580714022025,1.0,-0.9115388334052652,0,0,0,0
-0.20149253731343286,1.6666666666666667,0.5,-0.7614800323148149,0.0,-0.16351637953060202,0,1,0,1
0.5597014925373134,-0.75,-1.0,-0.7614800323148149,0.0,-0.6081804461527925,0,1,0,0
0.2164179104477612,0.4166666666666667,-0.5,0.16453096512619755,1.0,-0.922294921883685,1,0,0,1
0.11194029850746268,-1.1666666666666667,-1.0,-0.7614800323148149,1.0,-0.08762133791460196,0,0,0,0
0.7611940298507462,-0.8333333333333334,0.5,0.15966102348214065,1.0,-0.12487435031180075,1,0,1,0
0.4776119402985074,0.5833333333333334,-1.0,-0.7614800323148149,0.0,0.5276612774843408,0,0,1,0
0.1791044776119403,0.9166666666666666,-0.5,-0.12927414507697335,0.0,0.01223693734292605,1,0,0,0
0.5597014925373134,-1.3333333333333333,0.75,0.4398645798666668,0.0,0.6413703861481502,1,0,1,0
0.5746268656716418,0.6666666666666666,0.5,-0.04784767412928315,1.0,-0.2953748946593213,0,1,0,0
-0.1865671641791045,-0.5833333333333334,0.25,-0.30858595734519634,0.0,0.8950912927138744,1,0,0,0
-1.0223880597014925,0.0,-0.75,-0.05300372347393043,0.0,0.8961844345195482,1,0,1,1
1.0298507462686568,-0.6666666666666666,-0.5,-0.40064933599824015,1.0,0.9105321875248941,0,1,1,0
0.6343283582089553,0.5833333333333334,0.5,-0.7614800323148149,1.0,-0.42989120291463817,0,0,0,0
-1.4701492537313432,0.5,0.25,-0.7614800323148149,0.0,-0.19253855757880525,0,1,1,0
-0.44029850746268656,3.083333333333333,0.0,0.5032410393136422,1.0,-0.3523031382342863,1,0,1,0
0.582089552238806,0.8333333333333334,0.5,-0.7614800323148149,0.0,-0.6791673776196367,0,0,0,1
0.6119402985074627,0.0,-0.5,-0.13169987145522594,0.0,-0.2329728108291679,0,0,1,0
-0.417910447761194,-0.5833333333333334,-1.0,-0.7614800323148149,1.0,-0.9357875747485259,0,1,0,0
-1.6641791044776115,0.16666666666666666,0.25,-0.3852481710103018,0.0,-0.25738305866514977,0,0,0,0
0.9104477611940298,0.5,-1.0,0.10535532194793894,0.0,0.08751603852727734,0,1,0,0
0.8805970149253731,-0.08333333333333333,-0.75,-0.05796109562013928,0.0,0.058227461160369365,0,0,1,0
0.2462686567164179,0.25,0.5,-0.17471701034061551,0.0,1.0011601990168586,0,1,0,0
-0.01492537313432836,-0.5833333333333334,0.25,-0.7614800323148149,0.0,-0.3272492021551308,0,1,0,1
0.09701492537313433,0.08333333333333333,0.0,-0.7614800323148149,1.0,0.5716826214465428,0,0,0,0
-0.2537313432835821,0.0,0.0,-0.004275006847155873,0.0,-0.015322433000279126,0,0,0,1
1.4776119402985075,-0.16666666666666666,0.0,-0.7614800323148149,0.0,-0.19516077658806344,0,0,1,0
0.5373134328358209,0.3333333333333333,0.0,-0.7614800323148149,0.0,0.15815261575849554,0,1,1,0
0.8208955223880597,0.5,0.0,0.2899161763977756,0.0,0.4042957271292413,0,1,1,0
1.291044776119403,-0.25,1.0,-0.7614800323148149,1.0,-0.693805618703143,0,0,1,0
-0.9776119402985076,1.25,0.0,0.15119185949949632,2.0,-0.4716194392731394,1,0,0,1
0.1865671641791045,-0.5833333333333334,-1.0,-0.14936349654320488,0.0,0.7524633742228168,0,0,1,0
0.7164179104477612,-0.25,0.75,-0.7614800323148149,1.0,-0.4737444337623275,0,0,0,0
0.05970149253731344,0.5,-1.0,-0.7614800323148149,0.0,0.12026272502058548,0,0,1,1
0.6716417910447762,-0.16666666666666666,0.0,0.3106952573809832,0.0,-0.15941620840639248,1,0,0,0
0.1791044776119403,-0.5833333333333334,0.0,-0.7614800323148149,1.0,0.5864096961830625,0,1,1,0
0.0,0.9166666666666666,-0.25,-0.2954479575419933,0.0,0.6479598307231037,0,0,0,1
0.582089552238806,0.6666666666666666,0.25,0.4362314351199865,0.0,0.6330586460922911,1,0,0,0
-0.6940298507462687,0.08333333333333333,-0.5,0.3813396515189405,0.0,-0.446023455286066,0,1,0,1
-0.19402985074626866,2.083333333333333,-0.5,-0.7614800323148149,0.0,-0.3576029702355171,0,1,1,0
1.044776119402985,0.4166666666666667,-1.25,0.014472960158640804,1.0,-0.5390383884111721,0,0,0,0
-0.7761194029850746,0.3333333333333333,-0.25,-0.11439403767847264,0.0,-0.4525213219189543,0,0,1,0
-0.27611940298507465,-1.5,0.0,-0.7614800323148149,1.0,0.6070672812010739,0,1,0,0
0.5522388059701493,-0.5,1.0,0.1372839855523445,1.0,-0.02048403414556229,0,0,1,0
